reporterId	systematicName	geneSymbol	M	A	pvalue
SCAB003757	YKR049C	FMP46	0.12920387	9.563022	0.42537
SCAB003758	YKR050W	TRK2	-0.020447264	9.3869173	0.893215
SCAB003759	YKR051W	YKR051W	-0.20411671	9.3442225	0.0109671
SCAB003760	YKR052C	MRS4	-0.18726357	9.3029821	0.0700037
SCAB003761	YKR053C	YSR3	0.042868428	8.6562111	0.728154
SCAB003762	YKR054C	DYN1	-0.020696045	9.2119068	0.91304
SCAB003763	YKR055W	RHO4	0.12389129	9.8168843	0.391535
SCAB003764	YKR056W	TRM2	0.064400033	10.631949	0.735744
SCAB003765	YKR057W	RPS21A	0.16262254	14.892968	0.541534
SCAB003766	YKR058W	GLG1	-0.068943318	8.0374627	0.607103
SCAB003768	YKR060W	UTP30	0.14008495	10.368282	0.282688
SCAB003769	YKR061W	KTR2	0.042714369	8.5420201	0.810374
SCAB003770	YKR062W	TFA2	-0.034037709	10.886054	0.797778
SCAB003771	YKR063C	LAS1	0.036805732	9.6836594	0.854844
SCAB003772	YKR064W	OAF3	-0.026400479	9.6068049	0.878289
SCAB003773	YKR065C	PAM17	-0.14142215	10.433352	0.238965
SCAB003774	YKR066C	CCP1	0.011524263	11.664932	0.946059
SCAB003775	YKR067W	GPT2	-0.10055055	10.200222	0.536079
SCAB003776	YKR068C	BET3	-0.12580738	10.776675	0.345147
SCAB003777	YKR069W	MET1	-0.012102899	8.5094207	0.941674
SCAB003778	YKR070W	YKR070W	-0.047168473	10.410509	0.685412
SCAB003779	YKR071C	DRE2	0.13638828	11.126278	0.144444
SCAB003780	YKR072C	SIS2	0.26541289	9.8870525	0.00781644
SCAB003781	YKR073C	YKR073C	0.23873795	8.8169233	0.13268
SCAB003782	YKR074W	AIM29	0.041579432	11.924543	0.756801
SCAB003784	YKR076W	ECM4	-0.045193233	8.7001562	0.809883
SCAB003785	YKR077W	MSA2	-0.027767612	9.2434568	0.865237
SCAB003786	YKR078W	YKR078W	0.046714554	9.1485656	0.69882
SCAB003787	YKR079C	TRZ1	0.10088348	10.395193	0.389519
SCAB003788	YKR080W	MTD1	0.15148219	10.815567	0.229329
SCAB003789	YKR081C	RPF2	0.01422673	12.453929	0.947293
SCAB003790	YKR082W	NUP133	0.12665575	11.152242	0.175142
SCAB003791	YKR083C	DAD2	0.060171928	9.0050783	0.648695
SCAB003792	YKR084C	HBS1	-0.032770882	9.555271	0.815269
SCAB003793	YKR085C	MRPL20	0.12000682	10.109189	0.283194
SCAB003794	YKR086W	PRP16	-0.17949505	9.3219404	0.100747
SCAB003795	YKR087C	OMA1	0.073450088	9.8488198	0.487924
SCAB003796	YKR088C	TVP38	-0.029171372	11.403344	0.843361
SCAB003797	YKR089C	TGL4	0.024787734	9.8210452	0.909774
SCAB003798	YKR090W	PXL1	-0.00067389595	9.3900344	0.996572
SCAB003799	YKR091W	SRL3	-0.041715584	8.2166069	0.802219
SCAB003800	YKR092C	SRP40	0.10695127	11.856023	0.534015
SCAB003801	YKR093W	PTR2	-0.45409883	8.6867979	0.00364709
SCAB003802	YKR094C	RPL40B	-0.058558602	14.784698	0.833949
SCAB003803	YKR095W	MLP1	0.078008586	10.458891	0.668437
SCAB003804	YKR096W	ESL2	-0.053031143	9.7362274	0.909774
SCAB003805	YKR097W	PCK1	-0.047120773	7.1960279	0.745088
SCAB003806	YKR098C	UBP11	0.04534511	8.6556258	0.737999
SCAB003807	YKR099W	BAS1	0.084445304	9.896465	0.627074
SCAB003808	YKR100C	SKG1	0.0053281207	9.66732	0.970282
SCAB003809	YKR101W	SIR1	-0.058376816	7.8729317	0.679499
SCAB003810	YKR102W	FLO10	-0.032517059	6.890562	0.79094
SCAB003811	YKR103W	NFT1	-0.033547383	6.7589085	0.872297
SCAB003812	YKR104W	YKR104W	0.0032712063	7.2796706	0.987166
SCAB003814	YKR106W	YKR106W	0.25910975	7.4278771	0.0669893
SCAB003815	YLL001W	DNM1	-0.18763157	10.405782	0.0370318
SCAB003816	YLL002W	RTT109	-0.0030559771	7.9020126	0.985849
SCAB003817	YLL003W	SFI1	-0.0019475095	8.9101518	0.990825
SCAB003818	YLL004W	ORC3	0.20549261	8.9201124	0.290262
SCAB003819	YLL005C	SPO75	-0.00045596368	6.5417687	0.997217
SCAB003820	YLL006W	MMM1	-0.040020688	9.4759426	0.788958
SCAB003821	YLL007C	YLL007C	-0.12693806	9.1127661	0.293866
SCAB003822	YLL008W	DRS1	0.062315164	11.993295	0.7562
SCAB003823	YLL009C	COX17	0.25495679	11.359897	0.0408438
SCAB003824	YLL010C	PSR1	-0.030651656	10.099001	0.849898
SCAB003825	YLL011W	SOF1	0.17903963	11.490385	0.229329
SCAB003826	YLL012W	YEH1	0.27510243	8.9228583	0.0064135
SCAB003827	YLL013C	PUF3	0.10408165	6.3148787	0.746799
SCAB003828	YLL014W	EMC6	-0.13249727	10.465481	0.427151
SCAB003829	YLL015W	BPT1	0.010120989	10.126344	0.946059
SCAB003830	YLL016W	SDC25	0.035820947	9.0669323	0.909142
SCAB003831	YLL017W	YLL017W	-0.041605697	7.674993	0.74817
SCAB003832	YLL018C	DPS1	-0.053002706	12.228596	0.676635
SCAB003833	YLL018C-A	COX19	0.079388352	9.3153753	0.539208
SCAB003834	YLL019C	KNS1	-0.070858929	9.4204243	0.681806
SCAB003835	YLL020C	YLL020C	0.0073246922	8.9345589	0.977691
SCAB003836	YLL021W	SPA2	-0.010834828	11.019061	0.954811
SCAB003837	YLL022C	HIF1	-0.071989803	10.556717	0.469152
SCAB003838	YLL023C	YLL023C	-0.15839394	10.874968	0.126769
SCAB003840	YLL025W	PAU17	-0.13803511	8.1558041	0.521022
SCAB003841	YLL026W	HSP104	-0.0014116462	12.263011	0.996903
SCAB003842	YLL027W	ISA1	0.054459539	10.048827	0.688247
SCAB003843	YLL028W	TPO1	-0.37900828	11.153653	0.000785465
SCAB003844	YLL029W	FRA1	-0.059685886	10.326746	0.582731
SCAB003845	YLL030C	RRT7	-0.050899902	7.0361668	0.739144
SCAB003846	YLL031C	GPI13	0.047691933	9.660116	0.724656
SCAB003847	YLL032C	YLL032C	0.033637958	8.4722131	0.857896
SCAB003848	YLL033W	IRC19	-0.024143872	7.7884016	0.873616
SCAB003849	YLL034C	RIX7	0.1269068	11.136666	0.331934
SCAB003850	YLL035W	GRC3	0.011309565	9.7587059	0.957921
SCAB003851	YLL036C	PRP19	0.0094761705	9.6461631	0.965159
SCAB003852	YLL037W	YLL037W	-0.010894426	7.0765622	0.954811
SCAB003853	YLL038C	ENT4	0.11917023	7.7435557	0.540736
SCAB003854	YLL039C	UBI4	-0.061139127	14.270121	0.681806
SCAB003855	YLL040C	VPS13	-0.012050525	10.250574	0.952323
SCAB003856	YLL041C	SDH2	-0.15776935	9.6840614	0.400727
SCAB003857	YLL042C	ATG10	-0.16564475	7.8549633	0.0960643
SCAB003858	YLL043W	FPS1	0.06053166	10.956243	0.564726
SCAB003859	YLL044W	YLL044W	-0.015797121	7.0279801	0.931587
SCAB003860	YLL045C	RPL8B	-0.025749709	14.619955	0.912226
SCAB003861	YLL046C	RNP1	-0.057666418	6.7948197	0.588414
SCAB003862	YLL047W	YLL047W	-0.031696869	7.3069839	0.839004
SCAB003863	YLL048C	YBT1	-0.018680695	10.966453	0.928666
SCAB003864	YLL049W	LDB18	0.0052418755	10.209039	0.982559
SCAB003865	YLL050C	COF1	0.010808478	13.643667	0.954303
SCAB003866	YLL051C	FRE6	0.026630112	10.133314	0.887952
SCAB003867	YLL052C	AQY2	0.33412201	8.243174	0.000170017
SCAB003868	YLL053C	YLL053C	0.47004222	9.1799841	4.6853e-07
SCAB003869	YLL054C	YLL054C	0.066096081	8.5866775	0.628418
SCAB003870	YLL055W	YCT1	-0.013329858	8.051279	0.932727
SCAB003871	YLL056C	YLL056C	0.089498151	8.246873	0.49083
SCAB003872	YLL057C	JLP1	0.097300651	7.1455278	0.423985
SCAB003873	YLL058W	YLL058W	0.023411503	9.6485981	0.877629
SCAB003874	YLL059C	YLL059C	0.04313449	6.3056542	0.798095
SCAB003875	YLL060C	GTT2	-0.017430195	7.6826982	0.91304
SCAB003876	YLL061W	MMP1	0.51039485	8.5665862	0.0047214
SCAB003877	YLL062C	MHT1	0.14097493	8.8123835	0.44384
SCAB003878	YLL063C	AYT1	0.011481326	6.2300001	0.94289
SCAB003880	YNR077C	YNR077C	0.10019724	6.4824998	0.405906
SCAB003883	YLR001C	YLR001C	-0.060950996	9.088296	0.576772
SCAB003884	YLR002C	NOC3	0.20698073	10.591598	0.0363506
SCAB003885	YLR003C	CMS1	0.028866147	10.826587	0.845875
SCAB003886	YLR004C	THI73	0.090338574	6.9324026	0.431464
SCAB003887	YLR005W	SSL1	-0.022141283	9.823376	0.827303
SCAB003888	YLR006C	SSK1	-0.01579858	8.4357902	0.918582
SCAB003889	YLR007W	NSE1	0.032058514	10.319145	0.823214
SCAB003890	YLR008C	PAM18	0.08332912	10.592918	0.5333
SCAB003891	YLR009W	RLP24	0.047021802	11.570454	0.791449
SCAB003892	YLR010C	TEN1	0.091571213	7.8565603	0.354864
SCAB003893	YLR011W	LOT6	-0.062773138	8.2766789	0.685412
SCAB003894	YLR012C	YLR012C	-0.048371924	6.1531377	0.737239
SCAB003895	YLR013W	GAT3	-0.015625019	6.1342447	0.916713
SCAB003896	YLR014C	PPR1	0.19900953	8.6524564	0.0670535
SCAB003897	YLR015W	BRE2	0.14127583	9.6262149	0.164815
SCAB003898	YLR016C	PML1	-0.047095433	9.1075413	0.736783
SCAB003899	YLR017W	MEU1	-0.050252927	10.685652	0.712351
SCAB003900	YLR018C	POM34	-0.11328755	9.6996609	0.23121
SCAB003901	YLR019W	PSR2	-0.18036124	9.0825737	0.0793836
SCAB003902	YLR020C	YEH2	-0.0091061152	9.5155275	0.95775
SCAB003903	YLR021W	IRC25	0.046463121	9.3893867	0.7331
SCAB003904	YLR022C	SDO1	0.16177162	10.870765	0.119618
SCAB003905	YLR023C	IZH3	-0.084330726	10.859103	0.639821
SCAB003906	YLR024C	UBR2	0.21586494	9.0025354	0.0404731
SCAB003907	YLR025W	SNF7	-0.16307407	10.271257	0.0832638
SCAB003908	YLR026C	SED5	0.049240421	9.6415103	0.659688
SCAB003909	YLR027C	AAT2	-0.092166382	11.904632	0.41215
SCAB003910	YLR028C	ADE16	0.038323796	12.164874	0.777094
SCAB003911	YMR121C	RPL15B	-0.12101419	14.130377	0.535561
SCAB003912	YLR030W	YLR030W	-0.039449739	6.7931032	0.711591
SCAB003913	YLR031W	YLR031W	-0.066226456	6.977557	0.538679
SCAB003914	YLR032W	RAD5	-0.00059451283	8.8409829	0.996572
SCAB003915	YLR033W	RSC58	-0.032252955	10.193935	0.802859
SCAB003916	YLR034C	SMF3	-0.090030326	11.565098	0.47163
SCAB003917	YLR035C	MLH2	0.055390037	8.5312444	0.611624
SCAB003919	YLR036C	YLR036C	0.0080135144	9.8183167	0.963231
SCAB003920	YLR037C	PAU23	-0.089439244	9.2301039	0.306012
SCAB003921	YLR038C	COX12	-0.07399147	11.569849	0.59689
SCAB003922	YLR039C	RIC1	0.05633381	9.6000961	0.857157
SCAB003923	YLR040C	YLR040C	0.2504523	12.601529	0.00948333
SCAB003924	YLR041W	YLR041W	0.019773069	6.5263519	0.91304
SCAB003925	YLR042C	YLR042C	0.11201949	8.1305332	0.41439
SCAB003926	YLR043C	TRX1	0.02519893	8.7373917	0.895154
SCAB003927	YLR044C	PDC1	0.20524235	15.227506	0.568324
SCAB003928	YLR045C	STU2	0.15995204	10.083409	0.113878
SCAB003929	YLR046C	YLR046C	-0.22110011	9.6197853	0.00324926
SCAB003930	YLR047C	FRE8	-0.0057895951	7.6364935	0.983277
SCAB003931	YLR048W	RPS0B	0.15245603	14.959246	0.585504
SCAB003932	YLR049C	YLR049C	0.067501049	9.9112224	0.655727
SCAB003933	YLR050C	YLR050C	0.13386597	9.1778067	0.223711
SCAB003934	YLR051C	FCF2	0.11818694	11.086582	0.395283
SCAB003935	YLR052W	IES3	0.048459409	10.312136	0.700928
SCAB003936	YLR053C	YLR053C	-0.057789548	6.305743	0.61817
SCAB003937	YLR054C	OSW2	0.098015234	7.0498794	0.258413
SCAB003938	YLR055C	SPT8	0.040233163	10.667642	0.725984
SCAB003939	YLR056W	ERG3	-0.017306081	12.243775	0.91304
SCAB003940	YLR057W	YLR057W	0.15631895	9.7993016	0.0464383
SCAB003941	YLR058C	SHM2	0.061637969	13.347703	0.721014
SCAB003942	YLR059C	REX2	0.12591555	9.9674559	0.165732
SCAB003943	YLR060W	FRS1	-0.13205136	11.570425	0.23777
SCAB003944	YLR061W	RPL22A	0.18975499	14.845472	0.250817
SCAB003945	YLR062C	BUD28	-0.011340759	7.0671771	0.944495
SCAB003946	YLR063W	YLR063W	0.27038541	9.6668146	0.024185
SCAB003947	YLR064W	YLR064W	0.017850662	10.795849	0.903085
SCAB003948	YLR065C	YLR065C	0.13211616	11.479919	0.177296
SCAB003949	YLR066W	SPC3	0.10565126	10.967339	0.45952
SCAB003950	YLR067C	PET309	0.15363674	9.1439644	0.142795
SCAB003951	YLR068W	FYV7	0.22802441	10.480217	0.126292
SCAB003952	YLR069C	MEF1	0.029855689	10.223439	0.826553
SCAB003953	YLR070C	XYL2	0.064731126	7.54688	0.5543
SCAB003954	YLR071C	RGR1	0.037072914	10.19968	0.811016
SCAB003955	YLR072W	YLR072W	0.048194327	9.5248153	0.647341
SCAB003956	YLR073C	RFU1	-0.0017236071	10.757041	0.991645
SCAB003957	YLR074C	BUD20	0.31812592	11.137191	0.000440594
SCAB003958	YLR075W	RPL10	-0.21907515	14.755942	0.240746
SCAB003959	YLR076C	YLR076C	-0.051312444	7.0838541	0.730845
SCAB003960	YLR077W	FMP25	0.050912594	9.6131261	0.679499
SCAB003961	YLR078C	BOS1	-0.12155714	9.5822423	0.199845
SCAB003962	YLR079W	SIC1	0.049644707	9.519667	0.727441
SCAB003963	YLR080W	EMP46	-0.066232498	7.0817659	0.613505
SCAB003964	YLR081W	GAL2	-0.063677533	7.6382167	0.662184
SCAB003965	YLR082C	SRL2	-0.10424447	9.736038	0.361984
SCAB003966	YLR083C	EMP70	0.016467794	11.438057	0.912304
SCAB003967	YLR084C	RAX2	-0.10264184	9.6630545	0.467589
SCAB003968	YLR085C	ARP6	0.035609835	8.7470918	0.783173
SCAB003969	YLR086W	SMC4	0.051636601	9.2914403	0.729339
SCAB003970	YLR087C	CSF1	-0.010426433	8.9642794	0.956868
SCAB003971	YLR088W	GAA1	-0.073142813	10.814989	0.454144
SCAB003972	YLR089C	ALT1	0.06836814	10.525117	0.577095
SCAB003973	YLR090W	XDJ1	-0.01913383	9.6476614	0.899124
SCAB003974	YLR091W	GEP5	0.039278795	8.0071345	0.735868
SCAB003975	YLR092W	SUL2	0.0036885799	7.0410454	0.986778
SCAB003976	YLR093C	NYV1	-0.22911008	10.538489	0.0048751
SCAB003977	YLR094C	GIS3	0.285272	9.7108742	0.00280994
SCAB003978	YLR095C	IOC2	0.0094331724	10.081353	0.954811
SCAB003979	YLR096W	KIN2	0.016396476	10.790537	0.920023
SCAB003980	YLR097C	HRT3	-0.28310917	9.6201115	0.00237581
SCAB003981	YLR098C	CHA4	0.049561071	9.151634	0.737239
SCAB003982	YLR099C	ICT1	-0.17333722	9.0432418	0.0843274
SCAB003983	YLR099W-A	YLR099W-A	-0.048658394	10.536147	0.749523
SCAB003984	YLR100W	ERG27	-0.027672017	11.34795	0.827167
SCAB003985	YLR101C	YLR101C	0.039040105	6.1224911	0.712075
SCAB003986	YLR102C	APC9	-0.13882434	8.3447192	0.203443
SCAB003987	YLR103C	CDC45	-0.074469913	9.0868581	0.447913
SCAB003988	YLR104W	LCL2	-0.076272716	10.561957	0.5333
SCAB003989	YLR105C	SEN2	0.0074538714	9.8502021	0.956868
SCAB003990	YLR106C	MDN1	-0.077557028	11.874969	0.69543
SCAB003991	YLR107W	REX3	0.10946755	8.7805507	0.391535
SCAB003992	YLR108C	YLR108C	-0.30347908	10.147325	0.109853
SCAB003993	YLR109W	AHP1	-0.13398778	15.012163	0.557082
SCAB003994	YLR110C	CCW12	0.10808949	15.000476	0.783274
SCAB003995	YLR111W	YLR111W	-0.026731118	7.3658292	0.857896
SCAB003996	YLR112W	YLR112W	0.040976571	8.8001271	0.789444
SCAB003997	YLR113W	HOG1	-0.077983356	11.264092	0.591109
SCAB003998	YLR114C	AVL9	-0.091758905	11.369405	0.531368
SCAB003999	YLR115W	CFT2	0.061444426	9.1805435	0.59572
SCAB004000	YLR116W	MSL5	0.13915512	9.685565	0.2243
SCAB004001	YLR117C	CLF1	0.11649784	9.4117396	0.258413
SCAB004002	YLR118C	YLR118C	-0.12205477	10.648068	0.165434
SCAB004003	YLR119W	SRN2	0.09433067	9.5260744	0.544069
SCAB004004	YLR120C	YPS1	-0.075626427	9.8832216	0.624331
SCAB004005	YLR121C	YPS3	-0.059664835	8.6118406	0.697622
SCAB004006	YLR122C	YLR122C	0.26094098	7.4322382	0.0035266
SCAB004007	YLR123C	YLR123C	0.22338548	7.2526825	0.0613088
SCAB004008	YLR124W	YLR124W	-0.007182272	6.1479447	0.962711
SCAB004009	YLR125W	YLR125W	0.24397367	7.4097553	0.00085405
SCAB004010	YLR126C	YLR126C	0.012039409	9.8345559	0.947293
SCAB004011	YLR127C	APC2	-0.038084829	9.464009	0.784216
SCAB004012	YLR128W	DCN1	-0.058650255	9.0712829	0.539883
SCAB004013	YLR129W	DIP2	0.018762345	10.867964	0.941009
SCAB004014	YLR130C	ZRT2	0.047133512	11.453298	0.779846
SCAB004015	YLR131C	ACE2	-0.090666202	9.3977614	0.543438
SCAB004016	YLR132C	YLR132C	0.0010960318	9.4737928	0.996509
SCAB004017	YLR133W	CKI1	-0.15944411	9.1606139	0.177296
SCAB004018	YLR134W	PDC5	-0.0171119	15.086651	0.977736
SCAB004019	YLR135W	SLX4	-0.035457937	7.8080217	0.809082
SCAB004020	YLR136C	TIS11	-0.44141104	8.6704292	0.0125671
SCAB004021	YLR137W	YLR137W	0.05025789	8.8837754	0.64257
SCAB004022	YLR138W	NHA1	-0.056915848	11.609567	0.726282
SCAB004023	YLR139C	SLS1	0.3060172	7.8164749	0.025253
SCAB004024	YLR140W	YLR140W	0.083519749	6.7002329	0.464133
SCAB004025	YLR141W	RRN5	0.0079417774	9.1238038	0.960594
SCAB004026	YLR142W	PUT1	-0.1634004	7.4372962	0.108267
SCAB004027	YLR143W	YLR143W	-0.097009563	10.007728	0.391535
SCAB004028	YLR144C	ACF2	0.0044654368	9.8385845	0.981558
SCAB004029	YLR145W	RMP1	0.045876273	8.834619	0.763225
SCAB004030	YLR146C	SPE4	-0.085438538	9.7229823	0.467876
SCAB004031	YLR147C	SMD3	0.1865893	10.469787	0.0832638
SCAB004032	YLR148W	PEP3	-0.046807782	9.6686977	0.724952
SCAB004033	YLR149C	YLR149C	-0.28317412	7.2425436	0.0391787
SCAB004034	YLR149C-A	YLR149C-A	-0.0046602101	7.3363176	0.978926
SCAB004035	YLR150W	STM1	0.072874118	14.62259	0.745088
SCAB004036	YLR151C	PCD1	-0.12795455	8.7310035	0.275438
SCAB004037	YLR152C	YLR152C	-0.010259329	8.5866287	0.947293
SCAB004038	YLR153C	ACS2	0.071790123	12.441832	0.593193
SCAB004039	YLR154C	RNH203	-0.0049830082	10.267317	0.980188
SCAB004040	YLR158C	ASP3-3	-0.2545785	9.4116525	0.00384335
SCAB004041	YLR161W	YLR161W	-0.021593474	7.1823307	0.912739
SCAB004049	YLR162W	YLR162W	0.1200201	11.394106	0.510668
SCAB004050	YLR163C	MAS1	-0.041586393	10.394432	0.681806
SCAB004051	YLR164W	YLR164W	-0.17648377	8.2982689	0.0351628
SCAB004052	YLR165C	PUS5	0.075162925	9.1668397	0.50348
SCAB004053	YLR166C	SEC10	-0.065623906	10.799685	0.641471
SCAB004054	YLR167W	RPS31	-0.18807363	14.826914	0.394829
SCAB004055	YLR168C	UPS2	-0.12380488	11.020364	0.379371
SCAB004056	YLR169W	YLR169W	0.0078700369	6.5130015	0.974692
SCAB004057	YLR170C	APS1	-0.031432915	10.497736	0.867857
SCAB004058	YLR171W	YLR171W	-0.067657576	6.4636177	0.486091
SCAB004059	YLR172C	DPH5	0.11047016	12.048925	0.318684
SCAB004060	YLR173W	YLR173W	0.010865754	9.3563928	0.932843
SCAB004061	YLR174W	IDP2	-0.17271751	7.8299074	0.0424099
SCAB004062	YLR175W	CBF5	0.066096081	12.964162	0.683774
SCAB004063	YLR176C	RFX1	-0.22642727	9.0504261	0.0637834
SCAB004064	YLR177W	YLR177W	-0.23066664	8.6826486	0.0693538
SCAB004065	YLR178C	TFS1	-0.2072679	10.323195	0.458053
SCAB004066	YLR179C	YLR179C	-0.049058355	12.023908	0.791242
SCAB004067	YLR180W	SAM1	0.084363661	13.1627	0.519534
SCAB004068	YLR181C	VTA1	-0.12413975	10.902019	0.285859
SCAB004069	YLR182W	SWI6	-0.16285117	10.064226	0.132645
SCAB004070	YLR183C	TOS4	-0.14716696	10.643608	0.179564
SCAB004071	YLR184W	YLR184W	0.033511102	6.1117988	0.848596
SCAB004072	YLR185W	RPL37A	0.05046687	13.5847	0.782926
SCAB004073	YLR186W	EMG1	0.19736218	11.406336	0.040352
SCAB004074	YLR187W	SKG3	0.02353925	8.3269334	0.898895
SCAB004075	YLR188W	MDL1	0.042658344	10.91192	0.704763
SCAB004076	YLR189C	ATG26	-0.076052185	9.6147321	0.459606
SCAB004077	YLR190W	MMR1	-0.048786728	10.040947	0.742454
SCAB004078	YLR191W	PEX13	-0.028086796	8.9031238	0.812349
SCAB004079	YLR192C	HCR1	0.087747958	12.682626	0.427975
SCAB004080	YLR193C	UPS1	0.058621283	9.9282758	0.593733
SCAB004081	YLR194C	YLR194C	0.085057477	9.3627863	0.565176
SCAB004082	YLR195C	NMT1	-0.0022957107	11.13132	0.988946
SCAB004083	YLR196W	PWP1	0.26666063	11.385749	0.0651646
SCAB004084	YLR197W	NOP56	-0.038643382	12.905516	0.812349
SCAB004085	YLR198C	YLR198C	0.030773941	7.4020353	0.895024
SCAB004086	YLR199C	PBA1	-0.00070132022	9.8134694	0.996542
SCAB004087	YLR200W	YKE2	-0.013043037	11.144524	0.952808
SCAB004088	YLR201C	COQ9	-0.056747774	10.1822	0.675353
SCAB004089	YLR202C	YLR202C	-0.10219113	10.844082	0.512615
SCAB004090	YLR203C	MSS51	-0.038834555	10.834896	0.812349
SCAB004091	YLR204W	QRI5	0.24124224	10.104312	0.00932333
SCAB004092	YLR205C	HMX1	-0.12424981	8.1130057	0.304635
SCAB004093	YLR206W	ENT2	0.11910381	10.709576	0.47489
SCAB004094	YLR207W	HRD3	0.068409417	9.5472876	0.672557
SCAB004095	YLR208W	SEC13	0.0089457706	12.137492	0.972751
SCAB004096	YLR209C	PNP1	-0.067139065	9.5444407	0.500566
SCAB004097	YLR210W	CLB4	0.010249918	8.9876721	0.944859
SCAB004098	YLR211C	YLR211C	0.044561987	8.3202849	0.727441
SCAB004099	YLR212C	TUB4	-0.036974291	9.580401	0.757327
SCAB004100	YLR213C	CRR1	-0.1128881	6.8365607	0.320319
SCAB004101	YLR214W	FRE1	-0.15021206	10.832231	0.536079
SCAB004102	YLR215C	CDC123	0.1071388	9.4476767	0.223013
SCAB004103	YLR216C	CPR6	-0.047074565	12.309455	0.770005
SCAB004104	YLR217W	YLR217W	-0.032052326	6.2980879	0.818782
SCAB004105	YLR218C	COA4	-0.21970502	9.5447175	0.0832638
SCAB004106	YLR219W	MSC3	-0.066292918	9.1663133	0.65392
SCAB004107	YLR220W	CCC1	-0.21385534	10.37875	0.0730261
SCAB004108	YLR221C	RSA3	-0.011224438	10.882808	0.954811
SCAB004109	YLR222C	UTP13	0.28170418	11.681388	0.0105917
SCAB004110	YLR223C	IFH1	0.1936456	9.8322966	0.29023
SCAB004111	YLR224W	YLR224W	0.24917832	10.463729	0.00479216
SCAB004112	YLR225C	YLR225C	-0.018622236	10.44918	0.91304
SCAB004113	YLR226W	BUR2	0.01869114	10.464774	0.935568
SCAB004114	YLR227C	ADY4	-0.072689085	7.8786833	0.520006
SCAB004117	YLR228C	ECM22	0.070938821	9.4529506	0.575988
SCAB004118	YLR229C	CDC42	-0.052725846	12.40292	0.627684
SCAB004119	YLR230W	YLR230W	-0.061789497	6.2545077	0.712351
SCAB004120	YLR231C	BNA5	-0.011263695	9.3486009	0.94469
SCAB004121	YLR232W	YLR232W	-0.0041320194	6.1558472	0.988452
SCAB004122	YLR233C	EST1	-0.031766184	7.3305996	0.818595
SCAB004123	YLR234W	TOP3	0.059286049	7.5473894	0.681806
SCAB004124	YLR235C	YLR235C	-0.041231549	6.8807133	0.784907
SCAB004125	YLR236C	YLR236C	-0.031278103	6.4305212	0.864562
SCAB004126	YLR237W	THI7	-0.11581942	9.7190832	0.311884
SCAB004127	YLR238W	FAR10	0.02353925	9.6458686	0.873616
SCAB004128	YLR239C	LIP2	0.0023496784	9.5040337	0.988452
SCAB004129	YLR240W	VPS34	0.073751695	9.5096691	0.474513
SCAB004130	YLR241W	YLR241W	0.0035158883	10.263264	0.9865
SCAB004131	YLR242C	ARV1	-0.057846612	9.4283191	0.715719
SCAB004132	YLR243W	YLR243W	0.23421925	10.817403	0.00531098
SCAB004133	YLR244C	MAP1	-0.20105697	11.910312	0.064419
SCAB004134	YLR245C	CDD1	0.078213586	9.9971146	0.586436
SCAB004135	YLR246W	ERF2	-0.051257133	8.7912254	0.676379
SCAB004136	YLR247C	IRC20	-0.067857169	9.5681276	0.563174
SCAB004137	YLR248W	RCK2	-0.29906319	10.716562	0.00841809
SCAB004138	YLR249W	YEF3	0.058870606	14.879366	0.83991
SCAB004139	YLR250W	SSP120	-0.11994615	11.886685	0.225731
SCAB004140	YLR251W	SYM1	-0.20204574	8.0031882	0.162416
SCAB004141	YLR252W	YLR252W	-0.18519531	7.0455317	0.149775
SCAB004142	YLR253W	YLR253W	0.064634565	9.3665921	0.55949
SCAB004143	YLR254C	NDL1	0.12941491	9.1358956	0.436721
SCAB004144	YLR255C	YLR255C	0.033722522	6.7653739	0.767008
SCAB004145	YLR256W	HAP1	-0.018281761	10.813572	0.919122
SCAB004147	YLR257W	YLR257W	-0.086227071	10.83283	0.59689
SCAB004148	YLR258W	GSY2	-0.21841199	10.103467	0.430534
SCAB004149	YLR259C	HSP60	0.020413303	13.423664	0.932153
SCAB004150	YLR260W	LCB5	-0.10033092	9.2801627	0.378215
SCAB004151	YLR261C	VPS63	-0.11470522	10.964085	0.23471
SCAB004152	YLR262C	YPT6	-0.040388587	10.849663	0.72715
SCAB004153	YLR262C-A	TMA7	0.0075256326	12.827723	0.965791
SCAB004154	YLR263W	RED1	0.068106691	7.6476459	0.623039
SCAB004155	YLR264W	RPS28B	-0.042229492	13.934012	0.820884
SCAB004156	YLR265C	NEJ1	-0.07294704	9.7695169	0.534015
SCAB004157	YLR266C	PDR8	-0.057761017	9.0576031	0.623427
SCAB004158	YLR267W	BOP2	-0.20213702	7.3822544	0.113752
SCAB004159	YLR268W	SEC22	0.15517929	9.8849004	0.0987206
SCAB004160	YLR269C	YLR269C	0.0051700006	5.9419841	0.982783
SCAB004161	YLR270W	DCS1	-0.092820125	9.7972015	0.655901
SCAB004162	YLR271W	YLR271W	0.020925285	8.4020088	0.905288
SCAB004163	YLR272C	YCS4	0.10833041	9.5659523	0.372174
SCAB004164	YLR273C	PIG1	0.09372242	7.9504982	0.642396
SCAB004165	YLR274W	MCM5	0.088005871	9.4552174	0.555054
SCAB004166	YLR275W	SMD2	-0.057712966	10.500102	0.69882
SCAB004167	YLR276C	DBP9	0.29976044	10.88932	0.0306601
